user_id,age,gender,city,device_type,signup_date,kyc_date,kyc_completed,first_transaction_date,has_transaction,autopay_adopted,rewards_adopted,upi_lite_adopted,bill_pay_adopted,features_adopted,transaction_count,total_spend,avg_transaction_value
USER_04271,63,M,Delhi,iOS,2026-01-13,2026-01-17,True,2026-01-24,True,False,False,False,True,1,2,900,450
USER_04272,43,M,Delhi,Android,2026-02-08,2026-02-13,True,,False,False,False,False,False,0,3,1707,569
USER_04273,55,M,Bangalore,iOS,2026-02-25,2026-02-25,True,2026-02-26,True,False,True,False,True,2,1,676,676
USER_04274,28,F,Mumbai,Android,2026-02-20,2026-02-27,True,2026-03-01,True,False,True,False,False,1,0,0,0
USER_04275,60,M,Chennai,Android,2026-01-29,2026-02-03,True,2026-02-06,True,False,False,False,False,0,2,1428,714
USER_04276,29,M,Kolkata,Android,2026-01-07,2026-01-20,True,2026-01-22,True,True,False,False,True,2,7,9807,1401
USER_04277,51,F,Delhi,Android,2026-02-02,2026-02-12,True,2026-02-16,True,False,False,False,False,0,1,243,243
USER_04278,43,M,Ahmedabad,Android,2026-02-24,2026-02-26,True,2026-02-28,True,False,False,False,True,1,0,0,0
USER_04279,24,F,Delhi,Android,2026-02-09,2026-02-23,True,2026-02-25,True,False,False,False,False,0,3,726,242
USER_04280,19,F,Mumbai,Android,2026-02-21,,False,,True,False,True,True,False,2,2,562,281
USER_04281,25,F,Chennai,Android,2026-02-01,,False,,True,False,False,False,True,1,4,2060,515
USER_04282,42,M,Hyderabad,iOS,2026-01-11,2026-01-18,True,2026-01-20,True,False,False,False,True,1,3,315,105
USER_04283,26,F,Pune,iOS,2026-01-28,,False,,False,False,False,True,False,1,3,672,224
USER_04284,32,M,Hyderabad,Android,2025-12-02,2025-12-03,True,2025-12-05,True,False,False,False,False,0,0,0,0
USER_04285,27,M,Bangalore,Android,2026-01-14,2026-01-16,True,,False,False,False,True,False,1,0,0,0
USER_04286,54,M,Chennai,Android,2025-12-28,2026-01-01,True,2026-01-05,True,False,False,False,True,1,3,2199,733
USER_04287,56,F,Mumbai,Android,2026-02-23,2026-02-28,True,2026-02-26,True,False,True,False,False,1,3,477,159
USER_04288,55,F,Bangalore,Android,2026-02-25,2026-02-26,True,,False,False,False,True,True,2,0,0,0
USER_04289,42,F,Pune,Android,2026-01-20,2026-01-26,True,,False,False,False,True,False,1,1,477,477
USER_04290,56,F,Mumbai,Android,2026-02-10,2026-02-23,True,2026-02-25,True,False,False,True,False,1,4,2944,736
USER_04291,32,M,Delhi,iOS,2026-02-20,2026-02-23,True,2026-03-01,True,False,False,False,True,1,2,644,322
USER_04292,32,M,Surat,Android,2025-12-16,,False,,False,False,True,False,True,2,0,0,0
USER_04293,47,M,Delhi,Android,2026-02-18,2026-02-26,True,2026-02-28,True,False,False,False,True,1,4,2204,551
USER_04294,46,M,Kolkata,Android,2025-12-31,2026-01-13,True,2026-01-16,True,False,False,False,False,0,1,402,402
USER_04295,30,M,Ahmedabad,Android,2026-03-01,,False,,True,True,False,True,True,3,14,18494,1321
USER_04296,45,F,Pune,Android,2026-02-14,,False,,True,False,False,False,True,1,1,452,452
USER_04297,29,F,Chennai,iOS,2026-01-03,,False,,True,False,False,True,True,2,0,0,0
USER_04298,26,M,Kolkata,Android,2026-02-03,2026-02-17,True,2026-02-23,True,True,True,False,False,2,12,5724,477
USER_04299,59,F,Hyderabad,Android,2025-12-30,2026-01-12,True,2026-01-18,True,True,True,False,True,3,11,4961,451
USER_04300,57,M,Mumbai,Android,2026-01-18,,False,,True,False,False,False,True,1,1,791,791
USER_04301,25,F,Hyderabad,Android,2026-02-11,2026-02-12,True,,False,False,False,False,False,0,1,552,552
USER_04302,42,F,Chennai,Android,2026-02-17,2026-02-20,True,2026-02-22,True,False,True,False,False,1,1,351,351
USER_04303,30,F,Mumbai,Android,2026-01-29,2026-01-31,True,2026-02-07,True,False,False,False,False,0,0,0,0
USER_04304,26,F,Kolkata,Android,2026-02-07,2026-02-18,True,2026-02-23,True,False,False,False,True,1,0,0,0
USER_04305,41,F,Delhi,Android,2026-02-21,2026-02-26,True,,False,False,False,False,False,0,2,370,185
USER_04306,27,F,Delhi,Android,2026-02-16,,False,,True,False,True,True,False,2,1,350,350
USER_04307,47,F,Pune,Android,2026-02-07,,False,,True,False,False,False,True,1,0,0,0
USER_04308,54,M,Ahmedabad,Android,2026-01-15,2026-01-19,True,,False,True,True,False,False,2,8,3592,449
USER_04309,27,F,Bangalore,Android,2026-02-28,2026-02-25,True,,False,False,False,True,False,1,3,2223,741
USER_04310,42,M,Mumbai,Android,2026-02-24,2026-02-26,True,2026-02-27,True,False,False,False,False,0,1,648,648
USER_04311,49,M,Kolkata,Android,2026-02-08,2026-02-18,True,,False,False,False,False,True,1,3,1350,450
USER_04312,22,F,Ahmedabad,iOS,2026-02-20,2026-02-21,True,2026-02-22,True,False,False,True,False,1,4,968,242
USER_04313,24,F,Chennai,Android,2025-12-15,2025-12-28,True,,False,True,True,False,True,3,5,5470,1094
USER_04314,40,M,Pune,Android,2026-02-21,2026-02-28,True,,False,True,False,False,True,2,9,6084,676
USER_04315,46,M,Ahmedabad,Android,2026-02-04,2026-02-12,True,,False,True,False,False,False,1,5,2975,595
USER_04316,29,F,Delhi,Android,2026-01-26,,False,,True,False,False,False,True,1,4,1416,354
USER_04317,49,F,Chennai,Android,2026-01-31,2026-02-10,True,2026-02-14,True,True,False,False,False,1,13,14170,1090
USER_04318,44,F,Hyderabad,Android,2025-12-24,2025-12-31,True,2026-01-02,True,False,False,False,False,0,3,2106,702
USER_04319,28,F,Kolkata,Android,2026-01-31,2026-02-14,True,2026-02-15,True,True,False,False,False,1,8,8416,1052
USER_04320,19,F,Bangalore,Android,2026-02-07,2026-02-14,True,2026-02-19,True,False,False,False,False,0,3,315,105
USER_04321,26,F,Delhi,Android,2026-02-25,2026-02-28,True,2026-02-26,True,False,False,False,False,0,0,0,0
USER_04322,21,F,Pune,iOS,2026-02-14,2026-02-26,True,2026-02-28,True,False,True,True,False,2,2,1054,527
USER_04323,56,M,Pune,Android,2026-02-20,2026-02-27,True,,False,True,False,False,True,2,10,12020,1202
USER_04324,34,F,Ahmedabad,Android,2026-01-19,,False,,True,False,False,False,False,0,2,1378,689
USER_04325,25,F,Bangalore,iOS,2026-02-13,2026-02-14,True,2026-02-16,True,False,False,False,False,0,1,480,480
USER_04326,27,M,Delhi,Android,2026-01-19,2026-02-02,True,2026-02-08,True,False,True,False,True,2,0,0,0
USER_04327,62,M,Delhi,Android,2026-02-26,,False,,False,True,True,True,True,4,9,11781,1309
USER_04328,64,F,Kolkata,Android,2025-12-02,2025-12-16,True,2025-12-21,True,False,False,False,False,0,1,219,219
USER_04329,36,M,Bangalore,Android,2026-02-02,2026-02-12,True,2026-02-17,True,False,False,False,False,0,0,0,0
USER_04330,26,M,Delhi,Android,2025-12-31,2026-01-13,True,2026-01-15,True,False,False,False,False,0,0,0,0
USER_04331,30,F,Chennai,iOS,2026-02-06,,False,,True,False,False,False,False,0,2,314,157
USER_04332,54,F,Delhi,Android,2026-02-21,2026-03-01,True,2026-02-26,True,False,True,False,False,1,1,504,504
USER_04333,46,M,Bangalore,Android,2026-02-22,2026-02-27,True,2026-02-26,True,False,False,False,True,1,3,972,324
USER_04334,45,M,Mumbai,Android,2026-02-04,2026-02-17,True,2026-02-24,True,True,False,False,False,1,3,1749,583
USER_04335,27,M,Kolkata,iOS,2026-01-18,,False,,True,False,False,False,False,0,3,2376,792
USER_04336,51,F,Hyderabad,Android,2026-01-28,2026-02-11,True,,False,True,False,False,False,1,8,8752,1094
USER_04337,34,M,Delhi,iOS,2026-02-13,2026-02-27,True,2026-02-26,True,False,False,False,False,0,3,1599,533
USER_04338,54,F,Mumbai,iOS,2025-12-31,2026-01-12,True,,False,True,False,False,False,1,9,5760,640
USER_04339,52,F,Hyderabad,iOS,2026-01-28,2026-02-09,True,,False,False,False,False,False,0,1,187,187
USER_04340,31,F,Mumbai,Android,2026-01-16,2026-01-21,True,2026-01-26,True,False,True,False,True,2,1,793,793
USER_04341,36,F,Ahmedabad,Android,2026-02-17,2026-02-26,True,2026-03-01,True,False,False,False,True,1,1,124,124
USER_04342,44,F,Hyderabad,iOS,2026-02-26,2026-02-27,True,,False,False,False,False,True,1,1,216,216
USER_04343,27,F,Chennai,iOS,2026-02-22,2026-02-27,True,2026-02-28,True,False,False,False,False,0,1,195,195
USER_04344,59,M,Mumbai,iOS,2026-01-25,,False,,True,False,True,False,False,1,2,796,398
USER_04345,43,M,Hyderabad,iOS,2026-01-20,2026-02-01,True,,False,False,False,False,False,0,2,1286,643
USER_04346,62,M,Hyderabad,Android,2025-12-15,,False,,True,False,True,False,True,2,2,1272,636
USER_04347,64,M,Delhi,Android,2026-02-28,2026-02-28,True,2026-02-28,True,False,False,False,False,0,4,648,162
USER_04348,22,F,Bangalore,iOS,2026-02-22,2026-02-24,True,2026-02-28,True,False,True,True,True,3,1,448,448
USER_04349,39,M,Hyderabad,Android,2026-02-14,2026-02-23,True,2026-03-01,True,True,False,False,False,1,11,9482,862
USER_04350,31,F,Delhi,Android,2026-02-07,2026-02-08,True,,False,False,True,False,False,1,2,1234,617
USER_04351,30,M,Chennai,Android,2026-01-02,2026-01-11,True,2026-01-14,True,False,False,False,False,0,0,0,0
USER_04352,42,F,Bangalore,Android,2026-01-23,2026-02-01,True,2026-02-04,True,False,True,False,True,2,1,561,561
USER_04353,20,M,Surat,Android,2026-02-20,2026-02-28,True,,False,False,True,False,False,1,3,774,258
USER_04354,60,M,Bangalore,Android,2026-02-28,2026-02-27,True,,False,False,False,False,True,1,2,1344,672
USER_04355,48,M,Bangalore,Android,2026-02-17,2026-02-24,True,,False,False,False,False,False,0,1,628,628
USER_04356,45,F,Mumbai,Android,2026-01-07,2026-01-21,True,2026-01-28,True,False,False,True,False,1,3,1743,581
USER_04357,42,F,Bangalore,iOS,2026-02-23,2026-02-27,True,,False,False,False,False,True,1,4,2532,633
USER_04358,60,M,Mumbai,Android,2026-02-26,2026-02-26,True,2026-02-28,True,False,True,True,True,3,3,426,142
USER_04359,39,M,Bangalore,Android,2026-01-23,,False,,True,False,True,False,False,1,2,1518,759
USER_04360,52,M,Hyderabad,Android,2026-02-17,2026-03-01,True,,False,False,False,False,False,0,1,550,550
USER_04361,27,F,Delhi,iOS,2026-01-19,,False,,True,False,False,False,False,0,2,706,353
USER_04362,55,M,Delhi,Android,2026-01-31,2026-02-03,True,2026-02-04,True,False,False,False,False,0,0,0,0
USER_04363,47,F,Bangalore,Android,2026-01-25,2026-01-31,True,2026-02-05,True,False,True,False,False,1,4,3188,797
USER_04364,35,F,Bangalore,Android,2026-02-26,2026-02-27,True,2026-02-28,True,False,True,False,False,1,1,313,313
USER_04365,18,M,Kolkata,Android,2026-01-15,,False,,True,False,True,False,True,2,1,261,261
USER_04366,47,M,Hyderabad,Android,2026-01-17,2026-01-26,True,2026-02-02,True,False,False,False,True,1,1,706,706
USER_04367,59,M,Delhi,Android,2026-02-08,2026-02-21,True,2026-02-27,True,False,False,True,True,2,2,958,479
USER_04368,63,M,Mumbai,Android,2026-02-28,2026-02-26,True,2026-02-28,True,False,True,False,False,1,2,1260,630
USER_04369,33,M,Kolkata,Android,2025-12-22,2025-12-23,True,2025-12-28,True,True,False,False,False,1,7,4830,690
USER_04370,54,F,Mumbai,iOS,2026-01-17,2026-01-28,True,,False,False,False,False,False,0,2,216,108
USER_04371,47,M,Hyderabad,Android,2026-01-06,2026-01-14,True,2026-01-21,True,False,False,False,False,0,2,540,270
USER_04372,48,F,Bangalore,iOS,2026-02-26,2026-02-28,True,,False,True,False,False,True,2,11,5907,537
USER_04373,50,F,Mumbai,Android,2026-01-25,2026-02-05,True,2026-02-10,True,True,True,False,False,2,8,10272,1284
USER_04374,42,M,Mumbai,Android,2026-02-26,2026-02-28,True,,False,False,False,False,True,1,2,216,108
USER_04375,27,M,Mumbai,Android,2026-02-24,2026-02-27,True,2026-03-01,True,False,False,False,False,0,3,1155,385
USER_04376,36,F,Hyderabad,iOS,2026-02-24,2026-02-25,True,,False,False,False,False,True,1,1,153,153
USER_04377,62,F,Jaipur,Android,2026-02-27,2026-02-25,True,2026-02-26,True,False,False,False,False,0,2,1466,733
USER_04378,61,F,Mumbai,Android,2026-02-15,,False,,False,False,True,False,True,2,1,724,724
USER_04379,45,F,Pune,Android,2026-02-21,2026-02-28,True,2026-02-28,True,True,False,False,True,2,7,8624,1232
USER_04380,56,F,Hyderabad,Android,2026-02-22,2026-02-26,True,2026-02-27,True,False,False,False,False,0,0,0,0
USER_04381,19,F,Mumbai,iOS,2026-02-19,2026-02-22,True,,False,False,True,False,False,1,2,776,388
USER_04382,61,F,Chennai,Android,2026-01-28,2026-02-07,True,2026-02-09,True,True,False,False,False,1,10,12390,1239
USER_04383,62,M,Mumbai,Android,2026-01-17,,False,,False,True,True,True,True,4,8,3640,455
USER_04384,34,M,Jaipur,Android,2026-02-21,2026-02-22,True,2026-02-25,True,False,False,False,False,0,4,2276,569
USER_04385,62,F,Hyderabad,Android,2026-01-28,,False,,True,False,True,False,False,1,0,0,0
USER_04386,25,F,Hyderabad,Android,2026-02-03,2026-02-05,True,,False,False,False,False,False,0,4,868,217
USER_04387,39,M,Pune,Android,2026-01-20,2026-01-27,True,2026-02-02,True,False,True,False,False,1,2,340,170
USER_04388,27,F,Mumbai,Android,2026-02-07,2026-02-14,True,2026-02-17,True,False,False,False,False,0,0,0,0
USER_04389,53,M,Chennai,iOS,2026-01-18,2026-01-28,True,2026-02-01,True,False,False,False,True,1,3,1332,444
USER_04390,53,M,Delhi,Android,2026-01-31,2026-02-12,True,2026-02-14,True,True,False,False,True,2,6,7944,1324
USER_04391,40,F,Ahmedabad,Android,2025-12-16,2025-12-21,True,2025-12-26,True,False,False,False,False,0,2,420,210
USER_04392,43,F,Hyderabad,iOS,2026-02-13,2026-02-17,True,,False,False,False,False,True,1,2,986,493
USER_04393,63,F,Jaipur,Android,2026-02-05,2026-02-16,True,2026-02-23,True,False,False,True,False,1,2,780,390
USER_04394,33,M,Mumbai,Android,2026-02-10,2026-02-22,True,,False,False,False,True,False,1,2,1212,606
USER_04395,26,F,Bangalore,Android,2026-01-31,2026-02-03,True,2026-02-06,True,False,False,False,False,0,1,630,630
USER_04396,43,F,Delhi,iOS,2025-12-16,2025-12-28,True,2026-01-01,True,False,False,False,True,1,0,0,0
USER_04397,60,M,Delhi,Android,2026-02-20,,False,,True,False,True,False,True,2,1,135,135
USER_04398,62,M,Mumbai,Android,2026-01-31,2026-02-02,True,2026-02-05,True,True,False,False,False,1,8,3208,401
USER_04399,60,F,Kolkata,Android,2026-02-17,2026-02-18,True,2026-02-23,True,False,False,False,False,0,2,1406,703
USER_04400,39,F,Delhi,Android,2026-02-25,2026-02-27,True,2026-02-28,True,True,False,False,True,2,10,5340,534
USER_04401,59,M,Jaipur,Android,2026-01-22,2026-02-05,True,2026-02-11,True,False,False,False,False,0,1,530,530
USER_04402,31,F,Chennai,iOS,2026-02-14,2026-02-27,True,2026-02-28,True,False,False,False,True,1,1,305,305
USER_04403,23,M,Mumbai,Android,2026-01-22,,False,,True,False,False,True,True,2,3,459,153
USER_04404,51,M,Mumbai,Android,2026-02-16,2026-02-28,True,2026-03-01,True,False,True,False,False,1,0,0,0
USER_04405,37,M,Mumbai,Android,2026-02-06,2026-02-12,True,,False,False,False,False,True,1,0,0,0
USER_04406,62,F,Mumbai,Android,2026-02-03,2026-02-16,True,2026-02-18,True,False,False,False,True,1,2,1428,714
USER_04407,57,M,Chennai,Android,2026-02-13,2026-02-25,True,2026-02-27,True,False,True,False,False,1,3,1104,368
USER_04408,58,F,Bangalore,Android,2026-02-02,2026-02-09,True,2026-02-11,True,True,False,False,True,2,12,13860,1155
USER_04409,52,M,Hyderabad,iOS,2026-01-14,2026-01-17,True,,False,False,False,True,True,2,2,486,243
USER_04410,61,F,Hyderabad,Android,2026-02-14,2026-02-19,True,2026-02-26,True,True,False,False,False,1,10,14710,1471
USER_04411,47,F,Pune,iOS,2026-01-07,2026-01-19,True,2026-01-21,True,False,False,False,True,1,1,455,455
USER_04412,22,M,Mumbai,Android,2026-01-18,2026-01-22,True,2026-01-28,True,True,False,True,False,2,8,11384,1423
USER_04413,65,M,Mumbai,Android,2025-12-02,,False,,True,False,False,False,False,0,0,0,0
USER_04414,30,F,Chennai,Android,2026-01-01,2026-01-03,True,2026-01-08,True,False,False,False,False,0,3,726,242
USER_04415,55,M,Pune,Android,2025-12-30,2026-01-09,True,2026-01-11,True,True,False,False,True,2,9,10476,1164
USER_04416,48,F,Pune,Android,2026-02-14,2026-02-27,True,,False,False,False,False,True,1,1,129,129
USER_04417,64,M,Bangalore,Android,2026-02-18,2026-02-28,True,2026-02-27,True,False,False,False,False,0,3,1770,590
USER_04418,48,F,Ahmedabad,Android,2026-02-28,2026-02-27,True,2026-02-28,True,True,True,True,False,3,10,13870,1387
USER_04419,45,F,Mumbai,iOS,2026-02-08,2026-02-21,True,2026-02-28,True,False,True,True,True,3,2,1012,506
USER_04420,58,M,Bangalore,Android,2026-02-04,2026-02-07,True,2026-02-11,True,True,False,False,False,1,8,5000,625
USER_04421,45,F,Bangalore,iOS,2025-12-26,2025-12-27,True,,False,False,False,False,False,0,0,0,0
USER_04422,54,M,Bangalore,Android,2026-01-17,2026-01-31,True,2026-02-03,True,False,False,False,True,1,3,1512,504
USER_04423,28,M,Hyderabad,Android,2026-02-17,2026-03-01,True,2026-02-26,True,False,True,True,True,3,0,0,0
USER_04424,18,F,Delhi,Android,2026-02-25,2026-02-24,True,,False,False,True,False,False,1,1,425,425
USER_04425,24,M,Delhi,Android,2026-01-09,2026-01-17,True,2026-01-19,True,True,True,False,True,3,11,14113,1283
USER_04426,45,F,Jaipur,iOS,2026-01-01,2026-01-06,True,,False,False,False,True,False,1,1,489,489
USER_04427,19,M,Ahmedabad,Android,2026-02-02,,False,,False,False,False,False,False,0,2,1288,644
USER_04428,19,F,Mumbai,Android,2026-02-21,,False,,True,False,False,False,False,0,0,0,0
USER_04429,25,F,Mumbai,iOS,2026-02-11,2026-02-17,True,,False,False,True,False,False,1,1,496,496
USER_04430,48,M,Hyderabad,iOS,2025-12-02,,False,,False,True,False,False,True,2,15,8760,584
USER_04431,55,F,Ahmedabad,Android,2025-12-30,,False,,True,False,False,False,False,0,3,585,195
USER_04432,52,F,Mumbai,Android,2026-02-23,2026-02-25,True,2026-02-26,True,True,False,False,False,1,8,7448,931
USER_04433,21,F,Pune,Android,2026-02-26,2026-02-26,True,2026-02-26,True,True,False,True,True,3,8,5408,676
USER_04434,58,M,Hyderabad,Android,2026-02-12,2026-02-18,True,2026-02-24,True,True,False,False,False,1,7,9142,1306
USER_04435,47,M,Chennai,Android,2025-12-02,2025-12-12,True,,False,True,True,False,False,2,6,3534,589
USER_04436,30,M,Mumbai,iOS,2026-02-09,,False,,True,False,True,False,True,2,2,506,253
USER_04437,39,M,Mumbai,Android,2026-01-19,2026-01-27,True,,False,True,True,False,True,3,6,2238,373
USER_04438,35,M,Hyderabad,iOS,2026-02-26,2026-02-24,True,2026-02-27,True,False,False,False,True,1,3,1533,511
USER_04439,27,M,Mumbai,iOS,2026-02-21,2026-02-27,True,2026-02-28,True,False,False,False,False,0,0,0,0
USER_04440,58,M,Bangalore,iOS,2026-01-31,2026-02-13,True,2026-02-17,True,True,False,False,False,1,5,1635,327
USER_04441,58,M,Mumbai,Android,2026-02-09,2026-02-22,True,2026-02-24,True,False,False,False,False,0,0,0,0
USER_04442,42,F,Mumbai,Android,2026-02-16,2026-02-24,True,2026-02-27,True,False,False,False,False,0,0,0,0
USER_04443,33,F,Surat,iOS,2026-02-28,2026-03-01,True,2026-02-27,True,True,False,False,False,1,7,6230,890
USER_04444,49,M,Kolkata,iOS,2026-01-30,2026-02-06,True,,False,False,True,False,True,2,1,412,412
USER_04445,60,F,Ahmedabad,Android,2026-01-12,2026-01-17,True,,False,False,True,False,False,1,4,2428,607
USER_04446,21,F,Hyderabad,Android,2026-02-08,2026-02-14,True,2026-02-20,True,False,False,False,False,0,1,313,313
USER_04447,37,F,Surat,Android,2026-02-13,,False,,True,False,False,False,True,1,2,876,438
USER_04448,64,M,Delhi,Android,2026-02-22,2026-02-25,True,,False,False,False,False,True,1,1,662,662
USER_04449,40,M,Chennai,iOS,2025-12-15,2025-12-19,True,2025-12-26,True,False,False,False,False,0,3,1854,618
USER_04450,36,M,Chennai,iOS,2026-02-04,2026-02-13,True,2026-02-17,True,False,False,True,True,2,3,2310,770
USER_04451,58,M,Kolkata,iOS,2026-02-20,2026-02-27,True,2026-02-27,True,False,False,False,False,0,5,1605,321
USER_04452,51,F,Delhi,Android,2026-01-12,2026-01-20,True,,False,True,False,False,False,1,14,17402,1243
USER_04453,41,F,Mumbai,Android,2026-02-23,2026-02-28,True,2026-02-28,True,False,False,False,False,0,0,0,0
USER_04454,59,F,Pune,Android,2025-12-25,2026-01-05,True,,False,False,False,False,False,0,0,0,0
USER_04455,59,F,Delhi,iOS,2026-01-25,2026-02-04,True,2026-02-10,True,False,True,False,False,1,1,540,540
USER_04456,39,M,Bangalore,iOS,2026-02-19,2026-02-25,True,2026-02-28,True,True,True,False,False,2,16,14800,925
USER_04457,41,M,Chennai,Android,2026-02-22,,False,,True,False,False,False,False,0,3,1530,510
USER_04458,47,M,Pune,Android,2025-12-16,,False,,True,True,False,False,False,1,8,9896,1237
USER_04459,30,F,Mumbai,iOS,2026-02-23,2026-02-27,True,2026-02-28,True,False,False,True,False,1,2,1434,717
USER_04460,62,F,Bangalore,iOS,2026-01-24,2026-01-27,True,2026-02-03,True,False,False,False,False,0,3,1803,601
USER_04461,55,F,Delhi,iOS,2025-12-23,2026-01-03,True,2026-01-09,True,False,False,False,False,0,2,906,453
USER_04462,61,M,Delhi,iOS,2026-02-07,2026-02-14,True,2026-02-16,True,False,False,True,False,1,2,328,164
USER_04463,39,F,Mumbai,Android,2026-02-24,2026-02-28,True,2026-02-27,True,False,False,False,False,0,2,470,235
USER_04464,19,M,Surat,Android,2026-01-07,2026-01-13,True,,False,False,False,False,False,0,2,628,314
USER_04465,32,M,Mumbai,Android,2026-02-08,,False,,True,False,False,False,True,1,4,1484,371
USER_04466,61,M,Kolkata,iOS,2026-02-08,2026-02-22,True,2026-03-01,True,False,False,False,True,1,1,735,735
USER_04467,39,M,Mumbai,iOS,2026-01-11,2026-01-13,True,2026-01-15,True,False,True,False,False,1,6,1212,202
USER_04468,33,F,Hyderabad,Android,2026-02-21,2026-02-28,True,2026-02-28,True,True,False,False,False,1,20,12820,641
USER_04469,47,F,Mumbai,Android,2026-02-26,2026-02-27,True,2026-02-26,True,False,False,False,False,0,2,1582,791
USER_04470,40,M,Pune,Android,2025-12-09,2025-12-13,True,2025-12-18,True,False,False,False,False,0,2,1214,607
USER_04471,30,F,Bangalore,Android,2026-02-07,,False,,True,False,True,False,True,2,2,364,182
USER_04472,34,F,Jaipur,iOS,2026-02-15,2026-02-25,True,2026-02-27,True,True,True,True,True,4,2,930,465
USER_04473,38,M,Mumbai,Android,2026-02-24,2026-02-26,True,2026-03-01,True,True,False,False,False,1,12,11076,923
USER_04474,61,M,Chennai,Android,2026-02-01,2026-02-04,True,,False,False,False,False,True,1,4,2108,527
USER_04475,48,M,Hyderabad,Android,2026-03-01,2026-02-27,True,2026-02-27,True,False,True,False,False,1,3,1698,566
USER_04476,42,M,Jaipur,Android,2026-01-20,2026-01-31,True,2026-02-03,True,False,False,False,False,0,5,940,188
USER_04477,48,F,Surat,Android,2026-02-27,2026-02-25,True,2026-02-28,True,False,False,False,False,0,1,270,270
USER_04478,24,M,Pune,Android,2026-02-19,2026-02-28,True,2026-03-01,True,True,True,True,False,3,5,4135,827
USER_04479,50,F,Bangalore,Android,2026-02-14,,False,,False,False,True,True,True,3,1,736,736
USER_04480,21,F,Hyderabad,Android,2026-02-11,2026-02-15,True,,False,False,False,False,False,0,1,541,541
USER_04481,19,M,Surat,Android,2026-02-18,2026-02-25,True,2026-02-27,True,False,True,False,False,1,4,700,175
USER_04482,21,F,Bangalore,Android,2025-12-08,2025-12-22,True,2025-12-27,True,False,True,False,True,2,2,1460,730
USER_04483,52,M,Ahmedabad,Android,2025-12-02,2025-12-14,True,2025-12-20,True,False,False,True,True,2,4,3172,793
USER_04484,44,F,Delhi,iOS,2026-01-24,2026-02-06,True,,False,False,False,True,False,1,1,277,277
USER_04485,31,F,Kolkata,iOS,2026-02-12,2026-02-21,True,2026-02-26,True,False,False,False,True,1,1,643,643
USER_04486,20,F,Hyderabad,iOS,2026-02-28,2026-02-26,True,2026-02-28,True,True,False,True,True,3,12,5820,485
USER_04487,21,M,Bangalore,iOS,2026-02-11,2026-02-16,True,,False,False,False,False,False,0,0,0,0
USER_04488,41,M,Kolkata,Android,2026-02-27,2026-02-27,True,2026-02-28,True,False,False,False,False,0,3,837,279
USER_04489,33,F,Mumbai,Android,2026-02-26,,False,,True,False,False,False,False,0,0,0,0
USER_04490,46,F,Bangalore,Android,2026-02-23,2026-02-25,True,2026-02-27,True,False,False,False,False,0,2,330,165
USER_04491,36,M,Pune,Android,2026-02-04,,False,,False,False,False,False,True,1,2,596,298
USER_04492,23,M,Chennai,Android,2026-02-28,2026-02-27,True,2026-02-28,True,False,False,False,False,0,1,729,729
USER_04493,20,M,Chennai,Android,2026-02-12,2026-02-14,True,2026-02-20,True,False,False,False,False,0,2,1190,595
USER_04494,59,M,Delhi,Android,2026-02-24,2026-02-28,True,,False,False,False,False,False,0,0,0,0
USER_04495,61,F,Chennai,Android,2026-02-28,2026-02-28,True,2026-02-28,True,False,True,False,True,2,0,0,0
USER_04496,28,M,Kolkata,Android,2026-02-05,,False,,True,False,False,False,False,0,5,3645,729
USER_04497,23,M,Pune,Android,2025-12-02,2025-12-05,True,2025-12-07,True,False,False,False,True,1,1,733,733
USER_04498,24,M,Bangalore,iOS,2026-02-12,2026-02-20,True,,False,False,True,False,True,2,3,1287,429
USER_04499,31,F,Bangalore,Android,2025-12-23,2025-12-29,True,,False,False,False,False,False,0,2,254,127
USER_04500,26,F,Hyderabad,Android,2026-02-11,2026-02-17,True,2026-02-24,True,False,True,False,False,1,2,798,399
USER_04501,56,M,Bangalore,Android,2026-01-28,2026-02-02,True,2026-02-05,True,False,False,False,True,1,1,360,360
USER_04502,21,M,Kolkata,Android,2026-02-18,2026-02-25,True,,False,False,False,False,True,1,0,0,0
USER_04503,65,M,Hyderabad,Android,2026-02-26,2026-02-26,True,2026-02-27,True,False,False,False,False,0,4,540,135
USER_04504,21,M,Chennai,Android,2026-02-17,,False,,False,False,False,False,True,1,1,563,563
USER_04505,43,M,Delhi,iOS,2026-02-07,,False,,True,True,False,False,False,1,10,8570,857
USER_04506,18,M,Delhi,Android,2026-01-21,,False,,False,False,False,False,False,0,3,1710,570
USER_04507,61,F,Delhi,Android,2026-02-26,,False,,False,False,False,True,True,2,2,498,249
USER_04508,33,F,Hyderabad,Android,2026-01-02,2026-01-06,True,2026-01-13,True,False,False,False,False,0,1,177,177
USER_04509,53,M,Bangalore,Android,2025-12-02,2025-12-04,True,2025-12-06,True,False,False,True,False,1,3,1263,421
USER_04510,33,F,Bangalore,Android,2026-02-20,,False,,False,True,False,False,True,2,8,7480,935
USER_04511,28,M,Mumbai,Android,2026-01-28,2026-02-06,True,2026-02-08,True,False,False,False,False,0,1,773,773
USER_04512,41,M,Mumbai,iOS,2025-12-26,2026-01-06,True,,False,False,True,True,True,3,1,301,301
USER_04513,64,M,Ahmedabad,Android,2026-01-30,2026-02-01,True,2026-02-07,True,False,False,True,False,1,1,635,635
