event_id,user_id,event_type,timestamp,metadata
EVT_013422,USER_03818,signup,2026-02-25,"{""device"": ""Android""}"
EVT_013423,USER_03818,kyc_complete,2026-03-01,"{""method"": ""video_kyc""}"
EVT_013424,USER_03818,first_transaction,2026-02-26,"{""amount"": 1726}"
EVT_013425,USER_03819,signup,2026-01-20,"{""device"": ""Android""}"
EVT_013426,USER_03819,kyc_complete,2026-01-28,"{""method"": ""video_kyc""}"
EVT_013427,USER_03819,first_transaction,2026-02-02,"{""amount"": 542}"
EVT_013428,USER_03819,autopay_setup,2026-02-06,"{""frequency"": ""monthly""}"
EVT_013429,USER_03819,rewards_redemption,2026-02-01,"{""reward_type"": ""points""}"
EVT_013430,USER_03819,upi_lite_activation,2026-01-30,"{""balance"": 1022}"
EVT_013431,USER_03819,repeat_transaction,2026-02-08,"{""amount"": 1985, ""merchant"": ""Bali, Oza and Chad""}"
EVT_013432,USER_03819,repeat_transaction,2026-02-14,"{""amount"": 4607, ""merchant"": ""Dube Group""}"
EVT_013433,USER_03819,repeat_transaction,2026-02-17,"{""amount"": 2948, ""merchant"": ""Rajagopal-Khanna""}"
EVT_013434,USER_03819,repeat_transaction,2026-02-26,"{""amount"": 1974, ""merchant"": ""Sarraf, Ganesh and Kade""}"
EVT_013435,USER_03819,repeat_transaction,2026-02-26,"{""amount"": 2926, ""merchant"": ""Pai, Bhagat and Lalla""}"
EVT_013436,USER_03819,repeat_transaction,2026-02-26,"{""amount"": 2057, ""merchant"": ""Ben and Sons""}"
EVT_013437,USER_03820,signup,2026-02-03,"{""device"": ""Android""}"
EVT_013438,USER_03820,kyc_complete,2026-02-17,"{""method"": ""video_kyc""}"
EVT_013439,USER_03820,first_transaction,2026-02-23,"{""amount"": 1432}"
EVT_013440,USER_03820,bill_payment,2026-02-13,"{""category"": ""electricity""}"
EVT_013441,USER_03820,repeat_transaction,2026-02-27,"{""amount"": 3338, ""merchant"": ""Rastogi-Soni""}"
EVT_013442,USER_03821,signup,2025-12-20,"{""device"": ""Android""}"
EVT_013443,USER_03822,signup,2026-01-16,"{""device"": ""Android""}"
EVT_013444,USER_03822,kyc_complete,2026-01-28,"{""method"": ""video_kyc""}"
EVT_013445,USER_03822,first_transaction,2026-02-01,"{""amount"": 1115}"
EVT_013446,USER_03822,autopay_setup,2026-02-04,"{""frequency"": ""monthly""}"
EVT_013447,USER_03822,repeat_transaction,2026-02-08,"{""amount"": 2527, ""merchant"": ""Soni-Walia""}"
EVT_013448,USER_03822,repeat_transaction,2026-02-07,"{""amount"": 183, ""merchant"": ""Raghavan Ltd""}"
EVT_013449,USER_03822,repeat_transaction,2026-02-22,"{""amount"": 4057, ""merchant"": ""Ramakrishnan, Som and Lala""}"
EVT_013450,USER_03822,repeat_transaction,2026-02-21,"{""amount"": 715, ""merchant"": ""Wali Group""}"
EVT_013451,USER_03823,signup,2026-02-25,"{""device"": ""iOS""}"
EVT_013452,USER_03824,signup,2026-01-22,"{""device"": ""iOS""}"
EVT_013453,USER_03824,rewards_redemption,2026-02-01,"{""reward_type"": ""cashback""}"
EVT_013454,USER_03825,signup,2026-02-14,"{""device"": ""Android""}"
EVT_013455,USER_03826,signup,2026-01-13,"{""device"": ""Android""}"
EVT_013456,USER_03826,kyc_complete,2026-01-27,"{""method"": ""video_kyc""}"
EVT_013457,USER_03826,first_transaction,2026-02-01,"{""amount"": 2216}"
EVT_013458,USER_03826,rewards_redemption,2026-01-18,"{""reward_type"": ""points""}"
EVT_013459,USER_03826,repeat_transaction,2026-02-08,"{""amount"": 3474, ""merchant"": ""Mani Group""}"
EVT_013460,USER_03827,signup,2026-02-14,"{""device"": ""Android""}"
EVT_013461,USER_03827,kyc_complete,2026-02-26,"{""method"": ""video_kyc""}"
EVT_013462,USER_03827,first_transaction,2026-02-28,"{""amount"": 3882}"
EVT_013463,USER_03828,signup,2025-12-02,"{""device"": ""Android""}"
EVT_013464,USER_03828,kyc_complete,2025-12-03,"{""method"": ""video_kyc""}"
EVT_013465,USER_03828,autopay_setup,2025-12-17,"{""frequency"": ""monthly""}"
EVT_013466,USER_03828,upi_lite_activation,2025-12-27,"{""balance"": 1288}"
EVT_013467,USER_03828,bill_payment,2025-12-22,"{""category"": ""mobile""}"
EVT_013468,USER_03829,signup,2026-02-09,"{""device"": ""iOS""}"
EVT_013469,USER_03829,kyc_complete,2026-02-10,"{""method"": ""video_kyc""}"
EVT_013470,USER_03829,first_transaction,2026-02-13,"{""amount"": 2492}"
EVT_013471,USER_03829,bill_payment,2026-02-17,"{""category"": ""gas""}"
EVT_013472,USER_03830,signup,2026-02-19,"{""device"": ""iOS""}"
EVT_013473,USER_03830,kyc_complete,2026-02-25,"{""method"": ""video_kyc""}"
EVT_013474,USER_03830,first_transaction,2026-02-26,"{""amount"": 1415}"
EVT_013475,USER_03831,signup,2026-02-06,"{""device"": ""iOS""}"
EVT_013476,USER_03831,kyc_complete,2026-02-15,"{""method"": ""video_kyc""}"
EVT_013477,USER_03832,signup,2025-12-02,"{""device"": ""Android""}"
EVT_013478,USER_03832,kyc_complete,2025-12-13,"{""method"": ""video_kyc""}"
EVT_013479,USER_03832,first_transaction,2025-12-15,"{""amount"": 929}"
EVT_013480,USER_03832,rewards_redemption,2025-12-13,"{""reward_type"": ""points""}"
EVT_013481,USER_03832,bill_payment,2025-12-11,"{""category"": ""electricity""}"
EVT_013482,USER_03833,signup,2026-01-28,"{""device"": ""iOS""}"
EVT_013483,USER_03833,autopay_setup,2026-02-11,"{""frequency"": ""monthly""}"
EVT_013484,USER_03833,upi_lite_activation,2026-02-06,"{""balance"": 2089}"
EVT_013485,USER_03834,signup,2026-03-01,"{""device"": ""Android""}"
EVT_013486,USER_03835,signup,2026-02-07,"{""device"": ""Android""}"
EVT_013487,USER_03836,signup,2026-02-22,"{""device"": ""Android""}"
EVT_013488,USER_03836,kyc_complete,2026-02-24,"{""method"": ""video_kyc""}"
EVT_013489,USER_03836,rewards_redemption,2026-02-28,"{""reward_type"": ""cashback""}"
EVT_013490,USER_03837,signup,2026-02-24,"{""device"": ""Android""}"
EVT_013491,USER_03837,bill_payment,2026-02-28,"{""category"": ""mobile""}"
EVT_013492,USER_03838,signup,2026-02-13,"{""device"": ""Android""}"
EVT_013493,USER_03838,rewards_redemption,2026-02-23,"{""reward_type"": ""points""}"
EVT_013494,USER_03838,bill_payment,2026-02-28,"{""category"": ""electricity""}"
EVT_013495,USER_03839,signup,2026-03-01,"{""device"": ""Android""}"
EVT_013496,USER_03839,kyc_complete,2026-02-26,"{""method"": ""video_kyc""}"
EVT_013497,USER_03839,first_transaction,2026-02-28,"{""amount"": 286}"
EVT_013498,USER_03840,signup,2026-01-24,"{""device"": ""Android""}"
EVT_013499,USER_03840,kyc_complete,2026-02-05,"{""method"": ""video_kyc""}"
EVT_013500,USER_03840,first_transaction,2026-02-09,"{""amount"": 1107}"
EVT_013501,USER_03840,rewards_redemption,2026-02-17,"{""reward_type"": ""cashback""}"
EVT_013502,USER_03841,signup,2026-02-16,"{""device"": ""Android""}"
EVT_013503,USER_03841,autopay_setup,2026-02-26,"{""frequency"": ""monthly""}"
EVT_013504,USER_03841,bill_payment,2026-03-01,"{""category"": ""gas""}"
EVT_013505,USER_03842,signup,2025-12-28,"{""device"": ""Android""}"
EVT_013506,USER_03842,upi_lite_activation,2026-01-18,"{""balance"": 3012}"
EVT_013507,USER_03842,bill_payment,2026-01-04,"{""category"": ""electricity""}"
EVT_013508,USER_03843,signup,2026-03-01,"{""device"": ""Android""}"
EVT_013509,USER_03843,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_013510,USER_03843,first_transaction,2026-02-26,"{""amount"": 212}"
EVT_013511,USER_03844,signup,2026-02-05,"{""device"": ""iOS""}"
EVT_013512,USER_03844,kyc_complete,2026-02-08,"{""method"": ""video_kyc""}"
EVT_013513,USER_03844,first_transaction,2026-02-15,"{""amount"": 3268}"
EVT_013514,USER_03844,rewards_redemption,2026-03-01,"{""reward_type"": ""cashback""}"
EVT_013515,USER_03844,repeat_transaction,2026-02-18,"{""amount"": 4239, ""merchant"": ""Mutti-Wagle""}"
EVT_013516,USER_03845,signup,2025-12-30,"{""device"": ""Android""}"
EVT_013517,USER_03845,kyc_complete,2026-01-02,"{""method"": ""video_kyc""}"
EVT_013518,USER_03845,first_transaction,2026-01-06,"{""amount"": 3591}"
EVT_013519,USER_03845,rewards_redemption,2026-01-04,"{""reward_type"": ""points""}"
EVT_013520,USER_03846,signup,2026-01-27,"{""device"": ""Android""}"
EVT_013521,USER_03846,kyc_complete,2026-02-09,"{""method"": ""video_kyc""}"
EVT_013522,USER_03846,first_transaction,2026-02-16,"{""amount"": 1377}"
EVT_013523,USER_03846,bill_payment,2026-02-06,"{""category"": ""gas""}"
EVT_013524,USER_03847,signup,2026-02-24,"{""device"": ""iOS""}"
EVT_013525,USER_03848,signup,2025-12-02,"{""device"": ""Android""}"
EVT_013526,USER_03848,kyc_complete,2025-12-05,"{""method"": ""video_kyc""}"
EVT_013527,USER_03848,first_transaction,2025-12-09,"{""amount"": 1009}"
EVT_013528,USER_03848,rewards_redemption,2025-12-15,"{""reward_type"": ""cashback""}"
EVT_013529,USER_03848,bill_payment,2025-12-21,"{""category"": ""mobile""}"
EVT_013530,USER_03849,signup,2026-01-27,"{""device"": ""Android""}"
EVT_013531,USER_03849,kyc_complete,2026-02-05,"{""method"": ""video_kyc""}"
EVT_013532,USER_03849,first_transaction,2026-02-11,"{""amount"": 2355}"
EVT_013533,USER_03849,bill_payment,2026-02-08,"{""category"": ""electricity""}"
EVT_013534,USER_03850,signup,2026-02-10,"{""device"": ""Android""}"
EVT_013535,USER_03850,kyc_complete,2026-02-16,"{""method"": ""video_kyc""}"
EVT_013536,USER_03850,rewards_redemption,2026-02-22,"{""reward_type"": ""cashback""}"
EVT_013537,USER_03851,signup,2025-12-21,"{""device"": ""Android""}"
EVT_013538,USER_03851,kyc_complete,2025-12-31,"{""method"": ""video_kyc""}"
EVT_013539,USER_03851,first_transaction,2026-01-04,"{""amount"": 2921}"
EVT_013540,USER_03851,autopay_setup,2026-01-08,"{""frequency"": ""monthly""}"
EVT_013541,USER_03851,rewards_redemption,2026-01-06,"{""reward_type"": ""points""}"
EVT_013542,USER_03851,repeat_transaction,2026-01-08,"{""amount"": 4047, ""merchant"": ""Barman, Chatterjee and Wali""}"
EVT_013543,USER_03851,repeat_transaction,2026-01-16,"{""amount"": 1985, ""merchant"": ""Pandya, Sankaran and Mahajan""}"
EVT_013544,USER_03851,repeat_transaction,2026-01-13,"{""amount"": 336, ""merchant"": ""Madan-Loke""}"
EVT_013545,USER_03851,repeat_transaction,2026-02-01,"{""amount"": 4065, ""merchant"": ""Kumer Ltd""}"
EVT_013546,USER_03851,repeat_transaction,2026-02-03,"{""amount"": 1928, ""merchant"": ""Raman, Shenoy and Khurana""}"
EVT_013547,USER_03851,repeat_transaction,2026-01-28,"{""amount"": 2714, ""merchant"": ""Hayer, Venkatesh and Nazareth""}"
EVT_013548,USER_03851,repeat_transaction,2026-02-01,"{""amount"": 3801, ""merchant"": ""Gole, Munshi and Anne""}"
EVT_013549,USER_03852,signup,2026-02-15,"{""device"": ""Android""}"
EVT_013550,USER_03852,kyc_complete,2026-02-25,"{""method"": ""video_kyc""}"
EVT_013551,USER_03852,first_transaction,2026-02-28,"{""amount"": 2050}"
EVT_013552,USER_03853,signup,2026-02-27,"{""device"": ""Android""}"
EVT_013553,USER_03853,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_013554,USER_03853,first_transaction,2026-02-28,"{""amount"": 3653}"
EVT_013555,USER_03854,signup,2026-02-21,"{""device"": ""Android""}"
EVT_013556,USER_03854,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_013557,USER_03855,signup,2026-02-18,"{""device"": ""Android""}"
EVT_013558,USER_03855,kyc_complete,2026-02-26,"{""method"": ""video_kyc""}"
EVT_013559,USER_03855,first_transaction,2026-02-28,"{""amount"": 4550}"
EVT_013560,USER_03855,rewards_redemption,2026-02-25,"{""reward_type"": ""cashback""}"
EVT_013561,USER_03855,bill_payment,2026-02-24,"{""category"": ""mobile""}"
EVT_013562,USER_03856,signup,2025-12-02,"{""device"": ""Android""}"
EVT_013563,USER_03856,kyc_complete,2025-12-13,"{""method"": ""video_kyc""}"
EVT_013564,USER_03857,signup,2026-01-07,"{""device"": ""Android""}"
EVT_013565,USER_03857,kyc_complete,2026-01-09,"{""method"": ""video_kyc""}"
EVT_013566,USER_03857,first_transaction,2026-01-13,"{""amount"": 2485}"
EVT_013567,USER_03857,rewards_redemption,2026-01-12,"{""reward_type"": ""cashback""}"
EVT_013568,USER_03857,upi_lite_activation,2026-01-21,"{""balance"": 4927}"
EVT_013569,USER_03857,bill_payment,2026-01-26,"{""category"": ""gas""}"
EVT_013570,USER_03857,repeat_transaction,2026-01-22,"{""amount"": 4645, ""merchant"": ""Anand, Bir and Arora""}"
EVT_013571,USER_03858,signup,2026-02-18,"{""device"": ""Android""}"
EVT_013572,USER_03858,kyc_complete,2026-02-21,"{""method"": ""video_kyc""}"
EVT_013573,USER_03859,signup,2026-01-11,"{""device"": ""Android""}"
EVT_013574,USER_03859,kyc_complete,2026-01-24,"{""method"": ""video_kyc""}"
EVT_013575,USER_03859,first_transaction,2026-01-25,"{""amount"": 2578}"
EVT_013576,USER_03859,repeat_transaction,2026-01-29,"{""amount"": 3064, ""merchant"": ""Chaudhari-Vohra""}"
EVT_013577,USER_03860,signup,2026-02-17,"{""device"": ""Android""}"
EVT_013578,USER_03860,kyc_complete,2026-02-24,"{""method"": ""video_kyc""}"
EVT_013579,USER_03860,first_transaction,2026-02-27,"{""amount"": 2023}"
EVT_013580,USER_03861,signup,2026-02-27,"{""device"": ""Android""}"
EVT_013581,USER_03861,kyc_complete,2026-02-24,"{""method"": ""video_kyc""}"
EVT_013582,USER_03862,signup,2026-02-14,"{""device"": ""Android""}"
EVT_013583,USER_03862,bill_payment,2026-02-22,"{""category"": ""gas""}"
EVT_013584,USER_03863,signup,2026-02-23,"{""device"": ""Android""}"
EVT_013585,USER_03863,kyc_complete,2026-02-26,"{""method"": ""video_kyc""}"
EVT_013586,USER_03863,rewards_redemption,2026-02-28,"{""reward_type"": ""points""}"
EVT_013587,USER_03864,signup,2026-01-22,"{""device"": ""Android""}"
EVT_013588,USER_03865,signup,2026-02-12,"{""device"": ""Android""}"
EVT_013589,USER_03865,kyc_complete,2026-02-22,"{""method"": ""video_kyc""}"
EVT_013590,USER_03865,first_transaction,2026-02-24,"{""amount"": 1866}"
EVT_013591,USER_03865,bill_payment,2026-02-15,"{""category"": ""electricity""}"
EVT_013592,USER_03866,signup,2026-02-18,"{""device"": ""Android""}"
EVT_013593,USER_03866,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_013594,USER_03866,first_transaction,2026-02-28,"{""amount"": 792}"
EVT_013595,USER_03866,bill_payment,2026-03-01,"{""category"": ""gas""}"
EVT_013596,USER_03867,signup,2026-02-27,"{""device"": ""iOS""}"
EVT_013597,USER_03868,signup,2025-12-02,"{""device"": ""Android""}"
EVT_013598,USER_03869,signup,2026-02-26,"{""device"": ""iOS""}"
EVT_013599,USER_03869,kyc_complete,2026-02-28,"{""method"": ""video_kyc""}"
EVT_013600,USER_03869,first_transaction,2026-02-28,"{""amount"": 3063}"
EVT_013601,USER_03870,signup,2026-02-25,"{""device"": ""Android""}"
EVT_013602,USER_03870,kyc_complete,2026-02-26,"{""method"": ""video_kyc""}"
EVT_013603,USER_03871,signup,2026-02-16,"{""device"": ""Android""}"
EVT_013604,USER_03872,signup,2026-02-10,"{""device"": ""Android""}"
EVT_013605,USER_03872,kyc_complete,2026-02-21,"{""method"": ""video_kyc""}"
EVT_013606,USER_03872,first_transaction,2026-02-28,"{""amount"": 4698}"
EVT_013607,USER_03873,signup,2026-01-30,"{""device"": ""Android""}"
EVT_013608,USER_03873,kyc_complete,2026-02-12,"{""method"": ""video_kyc""}"
EVT_013609,USER_03873,autopay_setup,2026-02-17,"{""frequency"": ""monthly""}"
EVT_013610,USER_03873,rewards_redemption,2026-02-21,"{""reward_type"": ""points""}"
EVT_013611,USER_03874,signup,2026-01-22,"{""device"": ""Android""}"
EVT_013612,USER_03874,kyc_complete,2026-01-26,"{""method"": ""video_kyc""}"
EVT_013613,USER_03875,signup,2026-01-27,"{""device"": ""iOS""}"
EVT_013614,USER_03875,kyc_complete,2026-01-31,"{""method"": ""video_kyc""}"
EVT_013615,USER_03875,bill_payment,2026-01-31,"{""category"": ""electricity""}"
EVT_013616,USER_03876,signup,2026-02-07,"{""device"": ""Android""}"
EVT_013617,USER_03876,kyc_complete,2026-02-17,"{""method"": ""video_kyc""}"
EVT_013618,USER_03876,first_transaction,2026-02-21,"{""amount"": 1159}"
EVT_013619,USER_03877,signup,2026-02-08,"{""device"": ""Android""}"
EVT_013620,USER_03877,kyc_complete,2026-02-09,"{""method"": ""video_kyc""}"
EVT_013621,USER_03877,first_transaction,2026-02-11,"{""amount"": 1041}"
EVT_013622,USER_03878,signup,2026-02-17,"{""device"": ""Android""}"
EVT_013623,USER_03879,signup,2026-02-13,"{""device"": ""Android""}"
EVT_013624,USER_03879,kyc_complete,2026-02-18,"{""method"": ""video_kyc""}"
EVT_013625,USER_03879,first_transaction,2026-02-23,"{""amount"": 172}"
EVT_013626,USER_03879,autopay_setup,2026-02-27,"{""frequency"": ""monthly""}"
EVT_013627,USER_03880,signup,2026-02-23,"{""device"": ""iOS""}"
EVT_013628,USER_03880,kyc_complete,2026-02-28,"{""method"": ""video_kyc""}"
EVT_013629,USER_03881,signup,2026-01-08,"{""device"": ""Android""}"
EVT_013630,USER_03881,kyc_complete,2026-01-17,"{""method"": ""video_kyc""}"
EVT_013631,USER_03881,rewards_redemption,2026-01-13,"{""reward_type"": ""cashback""}"
EVT_013632,USER_03881,bill_payment,2026-01-13,"{""category"": ""mobile""}"
EVT_013633,USER_03882,signup,2026-02-25,"{""device"": ""Android""}"
EVT_013634,USER_03882,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_013635,USER_03882,first_transaction,2026-02-27,"{""amount"": 4762}"
EVT_013636,USER_03882,bill_payment,2026-03-01,"{""category"": ""mobile""}"
EVT_013637,USER_03883,signup,2026-02-23,"{""device"": ""iOS""}"
EVT_013638,USER_03883,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_013639,USER_03884,signup,2026-02-26,"{""device"": ""iOS""}"
EVT_013640,USER_03885,signup,2026-02-12,"{""device"": ""Android""}"
EVT_013641,USER_03885,kyc_complete,2026-02-17,"{""method"": ""video_kyc""}"
EVT_013642,USER_03886,signup,2026-02-21,"{""device"": ""iOS""}"
EVT_013643,USER_03886,kyc_complete,2026-02-24,"{""method"": ""video_kyc""}"
EVT_013644,USER_03886,first_transaction,2026-02-28,"{""amount"": 3562}"
EVT_013645,USER_03887,signup,2026-02-15,"{""device"": ""Android""}"
EVT_013646,USER_03887,kyc_complete,2026-02-22,"{""method"": ""video_kyc""}"
EVT_013647,USER_03887,first_transaction,2026-02-27,"{""amount"": 3980}"
EVT_013648,USER_03888,signup,2026-02-21,"{""device"": ""Android""}"
EVT_013649,USER_03888,kyc_complete,2026-03-01,"{""method"": ""video_kyc""}"
EVT_013650,USER_03888,first_transaction,2026-02-26,"{""amount"": 2224}"
EVT_013651,USER_03889,signup,2026-02-17,"{""device"": ""Android""}"
EVT_013652,USER_03889,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_013653,USER_03889,first_transaction,2026-02-26,"{""amount"": 857}"
EVT_013654,USER_03890,signup,2026-02-15,"{""device"": ""iOS""}"
EVT_013655,USER_03890,kyc_complete,2026-03-01,"{""method"": ""video_kyc""}"
EVT_013656,USER_03890,first_transaction,2026-02-26,"{""amount"": 1882}"
EVT_013657,USER_03891,signup,2026-02-25,"{""device"": ""Android""}"
EVT_013658,USER_03891,kyc_complete,2026-02-25,"{""method"": ""video_kyc""}"
EVT_013659,USER_03891,first_transaction,2026-02-26,"{""amount"": 1905}"
EVT_013660,USER_03891,repeat_transaction,2026-02-28,"{""amount"": 3482, ""merchant"": ""Sehgal LLC""}"
EVT_013661,USER_03892,signup,2026-02-06,"{""device"": ""Android""}"
EVT_013662,USER_03892,bill_payment,2026-02-25,"{""category"": ""mobile""}"
EVT_013663,USER_03893,signup,2026-03-01,"{""device"": ""iOS""}"
EVT_013664,USER_03893,kyc_complete,2026-02-27,"{""method"": ""video_kyc""}"
EVT_013665,USER_03893,first_transaction,2026-02-26,"{""amount"": 4133}"
EVT_013666,USER_03893,autopay_setup,2026-02-27,"{""frequency"": ""monthly""}"
EVT_013667,USER_03894,signup,2026-02-18,"{""device"": ""Android""}"
EVT_013668,USER_03894,kyc_complete,2026-02-21,"{""method"": ""video_kyc""}"
EVT_013669,USER_03894,first_transaction,2026-02-25,"{""amount"": 294}"
EVT_013670,USER_03894,rewards_redemption,2026-02-27,"{""reward_type"": ""points""}"
EVT_013671,USER_03894,bill_payment,2026-02-22,"{""category"": ""electricity""}"
EVT_013672,USER_03895,signup,2025-12-02,"{""device"": ""Android""}"
EVT_013673,USER_03895,kyc_complete,2025-12-03,"{""method"": ""video_kyc""}"
EVT_013674,USER_03895,first_transaction,2025-12-09,"{""amount"": 3715}"
EVT_013675,USER_03895,rewards_redemption,2025-12-09,"{""reward_type"": ""cashback""}"
EVT_013676,USER_03895,upi_lite_activation,2025-12-09,"{""balance"": 3613}"
EVT_013677,USER_03895,repeat_transaction,2025-12-15,"{""amount"": 4217, ""merchant"": ""Mander LLC""}"
EVT_013678,USER_03895,repeat_transaction,2025-12-13,"{""amount"": 1236, ""merchant"": ""Bandi Inc""}"
EVT_013679,USER_03896,signup,2026-01-27,"{""device"": ""Android""}"
EVT_013680,USER_03896,kyc_complete,2026-02-08,"{""method"": ""video_kyc""}"
EVT_013681,USER_03896,upi_lite_activation,2026-02-09,"{""balance"": 1287}"
EVT_013682,USER_03896,bill_payment,2026-02-10,"{""category"": ""gas""}"
EVT_013683,USER_03897,signup,2026-01-12,"{""device"": ""Android""}"
EVT_013684,USER_03897,kyc_complete,2026-01-23,"{""method"": ""video_kyc""}"
EVT_013685,USER_03897,first_transaction,2026-01-25,"{""amount"": 4214}"
EVT_013686,USER_03897,bill_payment,2026-01-27,"{""category"": ""gas""}"
EVT_013687,USER_03898,signup,2026-01-09,"{""device"": ""Android""}"
EVT_013688,USER_03898,kyc_complete,2026-01-14,"{""method"": ""video_kyc""}"
EVT_013689,USER_03898,first_transaction,2026-01-15,"{""amount"": 4227}"
EVT_013690,USER_03898,upi_lite_activation,2026-01-16,"{""balance"": 607}"
EVT_013691,USER_03898,bill_payment,2026-01-29,"{""category"": ""gas""}"
EVT_013692,USER_03899,signup,2026-02-21,"{""device"": ""Android""}"
EVT_013693,USER_03899,kyc_complete,2026-02-24,"{""method"": ""video_kyc""}"
EVT_013694,USER_03899,first_transaction,2026-02-26,"{""amount"": 858}"
EVT_013695,USER_03900,signup,2026-01-01,"{""device"": ""Android""}"
EVT_013696,USER_03900,kyc_complete,2026-01-12,"{""method"": ""video_kyc""}"
EVT_013697,USER_03900,first_transaction,2026-01-15,"{""amount"": 4998}"
EVT_013698,USER_03900,rewards_redemption,2026-01-15,"{""reward_type"": ""points""}"
EVT_013699,USER_03901,signup,2025-12-02,"{""device"": ""iOS""}"
EVT_013700,USER_03901,kyc_complete,2025-12-14,"{""method"": ""video_kyc""}"
EVT_013701,USER_03901,first_transaction,2025-12-16,"{""amount"": 2744}"
EVT_013702,USER_03901,upi_lite_activation,2025-12-17,"{""balance"": 703}"
EVT_013703,USER_03901,bill_payment,2025-12-07,"{""category"": ""electricity""}"
EVT_013704,USER_03901,repeat_transaction,2025-12-22,"{""amount"": 1479, ""merchant"": ""Chanda, Bhandari and Kalla""}"
EVT_013705,USER_03902,signup,2026-02-05,"{""device"": ""iOS""}"
EVT_013706,USER_03902,kyc_complete,2026-02-06,"{""method"": ""video_kyc""}"
EVT_013707,USER_03902,first_transaction,2026-02-11,"{""amount"": 1233}"
EVT_013708,USER_03902,autopay_setup,2026-02-21,"{""frequency"": ""monthly""}"
EVT_013709,USER_03902,rewards_redemption,2026-02-23,"{""reward_type"": ""cashback""}"
EVT_013710,USER_03902,repeat_transaction,2026-02-17,"{""amount"": 724, ""merchant"": ""Dara, Dar and Chadha""}"
EVT_013711,USER_03902,repeat_transaction,2026-02-19,"{""amount"": 4606, ""merchant"": ""De, Prashad and Goyal""}"
EVT_013712,USER_03902,repeat_transaction,2026-02-23,"{""amount"": 1031, ""merchant"": ""Gour LLC""}"
EVT_013713,USER_03903,signup,2026-01-15,"{""device"": ""Android""}"
EVT_013714,USER_03903,kyc_complete,2026-01-23,"{""method"": ""video_kyc""}"
EVT_013715,USER_03903,upi_lite_activation,2026-02-13,"{""balance"": 734}"
EVT_013716,USER_03903,bill_payment,2026-02-04,"{""category"": ""mobile""}"
EVT_013717,USER_03904,signup,2026-02-28,"{""device"": ""iOS""}"
EVT_013718,USER_03904,kyc_complete,2026-02-24,"{""method"": ""video_kyc""}"
EVT_013719,USER_03904,first_transaction,2026-03-01,"{""amount"": 3577}"
EVT_013720,USER_03905,signup,2026-01-13,"{""device"": ""Android""}"
EVT_013721,USER_03905,kyc_complete,2026-01-27,"{""method"": ""video_kyc""}"
EVT_013722,USER_03906,signup,2026-02-28,"{""device"": ""Android""}"
EVT_013723,USER_03906,kyc_complete,2026-02-25,"{""method"": ""video_kyc""}"
EVT_013724,USER_03906,first_transaction,2026-02-27,"{""amount"": 4286}"
EVT_013725,USER_03907,signup,2026-02-25,"{""device"": ""Android""}"
EVT_013726,USER_03908,signup,2026-02-24,"{""device"": ""iOS""}"
EVT_013727,USER_03909,signup,2026-02-05,"{""device"": ""Android""}"
EVT_013728,USER_03909,autopay_setup,2026-02-28,"{""frequency"": ""monthly""}"
EVT_013729,USER_03910,signup,2026-01-27,"{""device"": ""Android""}"
EVT_013730,USER_03910,kyc_complete,2026-01-31,"{""method"": ""video_kyc""}"
EVT_013731,USER_03910,rewards_redemption,2026-02-21,"{""reward_type"": ""points""}"
EVT_013732,USER_03910,upi_lite_activation,2026-02-13,"{""balance"": 4931}"
EVT_013733,USER_03911,signup,2026-02-09,"{""device"": ""Android""}"
EVT_013734,USER_03911,kyc_complete,2026-02-11,"{""method"": ""video_kyc""}"
EVT_013735,USER_03911,first_transaction,2026-02-12,"{""amount"": 3692}"
EVT_013736,USER_03911,rewards_redemption,2026-02-17,"{""reward_type"": ""cashback""}"
EVT_013737,USER_03912,signup,2026-02-22,"{""device"": ""Android""}"
EVT_013738,USER_03912,kyc_complete,2026-02-24,"{""method"": ""video_kyc""}"
EVT_013739,USER_03913,signup,2026-02-24,"{""device"": ""Android""}"
EVT_013740,USER_03914,signup,2026-02-26,"{""device"": ""Android""}"
EVT_013741,USER_03914,kyc_complete,2026-02-24,"{""method"": ""video_kyc""}"
EVT_013742,USER_03915,signup,2026-02-12,"{""device"": ""Android""}"
EVT_013743,USER_03915,bill_payment,2026-02-18,"{""category"": ""gas""}"
EVT_013744,USER_03916,signup,2026-01-16,"{""device"": ""Android""}"
EVT_013745,USER_03916,kyc_complete,2026-01-29,"{""method"": ""video_kyc""}"
EVT_013746,USER_03916,first_transaction,2026-02-01,"{""amount"": 1680}"
EVT_013747,USER_03917,signup,2026-02-15,"{""device"": ""Android""}"
EVT_013748,USER_03917,kyc_complete,2026-02-16,"{""method"": ""video_kyc""}"
EVT_013749,USER_03917,first_transaction,2026-02-23,"{""amount"": 1833}"
EVT_013750,USER_03918,signup,2026-02-13,"{""device"": ""Android""}"
